Feed,Publish_DT,Title,Summary,Author,Link
Science,2021-12-28 03:22:00,"As Omicron Cases Surge, CDC Shortens Isolation Times for Many Americans","Hoping to prevent further disruptions to daily life, the C.D.C. reduced the period that certain infected Americans must sequester.", ,https://www.nytimes.com/2021/12/27/health/omicron-cdc.html
Sports,2021-12-28 04:22:00,The NBA Cuts Covid-19 Isolation Time as Dozens Test Positive,Players and coaches who have positive or inconclusive tests will be able to return after six days in isolation instead of 10 if they are asymptomatic by then and meet the requirements on tests for infectiousness., ,https://www.nytimes.com/2021/12/27/sports/basketball/nba-isolation-guidelines-requirements.html
World,2021-12-28 04:28:00,South Africa Begins a Week of Mourning for Desmond Tutu,The cleric and anti-apartheid activist’s funeral will be held on Jan. 1 at the cathedral where he served as South Africa’s first Black archbishop., ,https://www.nytimes.com/2021/12/27/world/africa/desmond-tutu-mourning.html
Business,2021-12-28 04:47:00,Flight disruptions continue with thousands more cancellations as Omicron thins airline crews.,"At least 2,600 more flights were canceled globally on Monday, including about 1,000 U.S. flights.", ,https://www.nytimes.com/2021/12/27/business/weekend-flights-canceled-omicron.html
Technology,2021-12-28 04:48:00,Jury in Elizabeth Holmes Trial Ends Fourth Day of Deliberations,A jury of eight men and four women deliberated for three days last week with no verdict in the case of the Theranos founder., ,https://www.nytimes.com/2021/12/27/technology/elizabeth-holmes-trial-theranos.html
Science,2021-12-28 05:17:00,Why Older Women Face Greater Financial Hardship Than Older Men,"In a troubling picture, American women are looking at a rockier road to secure retirement than their male counterparts.", ,https://www.nytimes.com/2021/12/26/health/older-women-financial-hardship-retirement.html
World,2021-12-28 05:49:00,Your Tuesday Briefing,Omicron’s effects in the U.S., ,https://www.nytimes.com/2021/12/28/briefing/omicron-iraq-cleric.html
Science,2021-12-28 07:59:00,You Don’t Need a Spaceship to Grow ‘Weird Little’ Martian Radishes,Scientists on this planet have worked out a variety of techniques to simulate the conditions of other worlds that are near and very far., ,https://www.nytimes.com/2021/12/28/science/moon-mars-titan-simulations.html
World,2021-12-28 08:00:00,Germany Wants Its Russian Pipeline. German Allies Aren’t Sure It’s a Good Idea.,The Nord Stream 2 Russia-to-Germany pipeline could offer plentiful natural gas. But tensions with Vladimir Putin are keeping it out of reach., ,https://www.nytimes.com/2021/12/28/world/europe/nord-stream-pipeline-germany-russia.html
USA,2021-12-28 09:54:00,CDC Loosens Covid-19 Protocols,"Americans who test positive but show no symptoms after five days can resume activities, the agency said. Several states have reported more infections in the past week than in any other seven-day period.", ,https://www.nytimes.com/2021/12/27/us/quarantine-5-days.html
Sports,2021-12-28 10:00:00,"Seeking Opportunity, a Cowgirl Hits the Road","Jackie Crawford, a champion breakaway roper, is among the riders blazing a new path for women in rodeo.", ,https://www.nytimes.com/2021/12/28/sports/rodeo-women-cow-girl.html
Homepage USA,2021-12-28 10:00:00,He Went to Jail on Minor Charges. He Left in a Coma.,"Jayshawn Boyd, 22, was attacked inside a New Jersey jail in a beating caught on video. Then another detainee was killed, leading to multiple inquiries.", ,https://www.nytimes.com/2021/12/28/nyregion/prison-fight-beating-jayshawn-boyd.html
Business,2021-12-28 10:00:00,A Day in the Life of a Reporter Covering the Elizabeth Holmes Trial,"Erin Griffith, a New York Times journalist who is reporting on the fraud trial against the Theranos founder, shares what it’s like lining up for the trial and inside of the courtroom.", ,https://www.nytimes.com/2021/12/28/reader-center/holmes-trial-coverage.html
Homepage USA,2021-12-28 10:00:00,I’m Invited to a Destination Wedding at a Plantation. What Do I Do?,The magazine’s Ethicist columnist on how uncomfortable moments can’t be avoided if our country is going to get out from under four centuries of racism., ,https://www.nytimes.com/2021/12/28/magazine/plantation-wedding.html
Homepage USA,2021-12-28 10:00:00,"In Another Pandemic Year, Rising to Meet Challenges","Charitable organizations supported vaccination efforts, prioritized mental health and enabled communities to receive services as the struggles of Covid-19 continued.", ,https://www.nytimes.com/2021/12/28/neediest-cases/in-another-pandemic-year-rising-to-meet-challenges.html
Real Estate,2021-12-28 10:00:00,Shopping for Flatware,"Your knives, forks and spoons set the tone for a meal — but they also need to be easy to use. Here’s how to choose the right ones.", ,https://www.nytimes.com/2021/12/28/realestate/shopping-for-flatware.html
Business,2021-12-28 10:00:00,How to Spot Those Pesky (and Expensive) Lodging Fees,"Some charges are up, some down, others more explicit as the lodging industry tries to recover from the pandemic.", ,https://www.nytimes.com/2021/12/28/travel/lodging-fees.html
Science,2021-12-28 10:00:00,Why Is My Eyelid Twitching? Questions and Answers,And how do I get it to stop?, ,https://www.nytimes.com/article/twitching-eyelid.html
World,2021-12-28 10:35:00,Delta Says Flight to Shanghai Was Turned Round in Midair Because of Cleaning Rules,The carrier said that it ordered the plane back last week because of sanitation requirements that were “not operationally viable.”, ,https://www.nytimes.com/2021/12/28/world/asia/delta-flight-shanghai-seattle.html
Homepage USA,2021-12-28 11:00:00,A Capitol Police Officer Recounts Jan. 6: An Update,Officer Harry Dunn tells us what the Capitol riot was like from the inside., ,https://www.nytimes.com/2021/12/28/podcasts/the-daily/jan-6-capitol-riots-officer-harry-dunn.html
World,2021-12-28 11:08:00,A Giving Guide,Many people think about charitable giving this time of year. We put together a guide., ,https://www.nytimes.com/2021/12/28/briefing/charity-holiday-giving-2021.html
World,2021-12-28 11:09:00,"As Other Arab States Falter, Saudi Arabia Seeks to Become a Cultural Hub","While conflicts and crises have battered Arab cultural capitals, Saudi Arabia is hosting film festivals and bankrolling new movies.", ,https://www.nytimes.com/2021/12/27/world/middleeast/saudi-arabia-films-movies.html
USA,2021-12-28 12:25:00,"Gunman Kills 4 in Shooting Spree Across Denver Area, Police Say","The shootings in multiple locations also wounded at least three people, including a police officer. The suspect died during a shootout.", ,https://www.nytimes.com/2021/12/28/us/denver-shooting-lakewood.html
USA,2021-12-28 13:31:00,How to Navigate Covid in California Right Now,Tips for thinking about gatherings and travel as coronavirus cases surge., ,https://www.nytimes.com/2021/12/28/us/covid-california.html
Homepage USA,2021-12-28 14:06:00,The Pandemic Has Been Bad For Youth Mental Health. Omicron Scares Me.,I was already worried about my patients. I fear Omicron will make everything even worse., ,https://www.nytimes.com/2021/12/28/opinion/children-teenagers-omicron.html
USA,2021-12-28 15:20:00,Winter Storm Shuts Down 81 Miles of an Interstate in the Sierra Nevada,"A sprawling storm system pummeled the West, making travel in some cases “outright impossible,” a National Weather Service meteorologist said.", ,https://www.nytimes.com/2021/12/27/us/sierra-nevada-california-snow.html
Homepage USA,2021-12-28 15:43:00,It’s Not Over for Joe Biden,How Barack Obama resuscitated his health care act offers clues to reviving the Build Back Better Act and President Biden’s precarious standing., ,https://www.nytimes.com/2021/12/28/opinion/build-back-better-biden.html
Science,2021-12-28 15:54:00,"Sickle Cell Math Is Brutally Simple, but Not Widely Taught",An inexpensive blood test can warn couples if they face one in four odds of having a baby with the disease. No one ever told Lametra Scott and Rickey Buggs about it., ,https://www.nytimes.com/2021/12/28/health/sickle-cell-genetic-testing.html
Homepage USA,2021-12-28 16:01:00,The New York Public Library Opens Its Cabinet of Wonders,"A Coco Chanel ballet slipper, Beethoven’s hair, Andy Warhol’s painted ticket. “Treasures,” at the New York Public Library, showcases delights from its collections.", ,https://www.nytimes.com/2021/12/28/arts/design/ny-public-library-treasures.html
Technology,2021-12-28 16:02:00,Tech Won. Now What?,"We’re grappling with how to handle the tech we have, and imagining what to make of the tech of our future.", ,https://www.nytimes.com/2021/12/23/technology/tech-won-now-what.html
Business,2021-12-28 16:28:00,How Will Americans Eat Next Year? Food Predictions for 2022,"They see a new interest in mushrooms, a rethinking of chicken and coffee, a resurgence of 1980s cocktails — and, believe it or not, a return to civility.", ,https://www.nytimes.com/2021/12/28/dining/food-trends-predictions-2022.html
USA,2021-12-28 16:35:00,Video Shows Chaos and Violence at Scene of 14-Year-Old Girl's Death,"Body camera and surveillance footage shows a man attacking holiday shoppers before police officers opened fire, killing him and a 14-year-old girl who was in a dressing room.", ,https://www.nytimes.com/2021/12/27/us/14-year-old-girl-shooting-los-angeles.html
USA,2021-12-28 16:37:00,"Richard Marcinko, Founding Commander of SEAL Team 6, Dies at 81","The Navy asked Commander Marcinko, a larger-than-life sailor who often flouted rules, to build a SEAL unit that could respond quickly to terrorist crises.", ,https://www.nytimes.com/2021/12/27/us/richard-marcinko-dead.html
World,2021-12-28 16:46:00,Britain’s Crossbow Rules in the Cross Hairs After Windsor Castle Breach,"Britain’s Home Office said it was “considering options to strengthen controls” on the weapons, part of a continuing review, after a man was arrested in castle grounds with one.", ,https://www.nytimes.com/2021/12/28/world/europe/windsor-castle-intruder.html
Homepage USA,2021-12-28 17:16:00,How to Improve Nursing Home Care,Readers discuss problems such as underpaid and overworked staff and suggest remedies. Also: Inspired by bell hooks; Trump in the shadows., ,https://www.nytimes.com/2021/12/28/opinion/letters/nursing-home-care.html
World,2021-12-28 17:46:00,Fears of Omicron’s Rapid Spread Are Tempered by Signs of Milder Illness,"“We can’t stop it,” Israel’s prime minister said of the Omicron variant, but that warning was blunted by early signs of potentially less-severe illness than with earlier coronavirus iterations.", ,https://www.nytimes.com/2021/12/28/world/europe/omicron.html
World,2021-12-28 18:08:00,Russian Court Orders Liquidation of the Human Rights Group Memorial,"The Supreme Court ruled that Memorial International, which chronicled political repression in Russia, must be liquidated.", ,https://www.nytimes.com/2021/12/28/world/europe/russia-memorial-human-rights.html
Sports,2021-12-28 18:25:00,An Italian Town Hopes Its Basketball Patron Advances to National Status,"Porretta Terme, in central Italy, is passionate about basketball, and is pressing the Vatican to officially recognize its local saint as Italy’s patron of the sport.", ,https://www.nytimes.com/2021/12/28/world/europe/porretta-terme-italy-don-maestrello.html
Homepage USA,2021-12-28 18:40:00,I’ve Spent 25 Years as a Joan Didion Thief,Didion inspired at least two generations of  impostors., ,https://www.nytimes.com/2021/12/27/opinion/joan-didion-influence-writers.html
World,2021-12-28 19:16:00,"Will Juan Carlos, Spain's Disgraced King, Get a Royal Homecoming?","In the years since Juan Carlos, Spain’s former king, fled the country to escape corruption investigations, some of the cases have been resolved or dropped. Now Spaniards are weighing whether they want him back.", ,https://www.nytimes.com/2021/12/27/world/europe/spain-king-juan-carlos.html
Homepage USA,2021-12-28 19:17:00,"The Best, Worst and Weirdest Political Stories of 2021",The figures and stories that defined 12 very weird months., ,https://www.nytimes.com/2021/12/28/opinion/2021-political-stories-politicians.html
Homepage USA,2021-12-28 19:20:00,Here's What the CDC Got Wrong With its New Covid-19 Guidelines,The recommendations don’t sufficiently acknowledge  the difference between the vaccinated and the unvaccinated., ,https://www.nytimes.com/2021/12/28/opinion/covid-isolation-guidelines.html
Homepage USA,2021-12-28 19:26:00,The MIT Professor Defining What It Means to Live,"With many companies now inching toward more humane pay, the question of how to define a living wage deserves broader public discussion.", ,https://www.nytimes.com/2021/12/28/opinion/living-wage-calculator.html
Sports,2021-12-28 19:49:00,Meet The Two Teenage Brothers Dominating Tetris,The best player in the world over the last two years is a 14-year-old boy from Fort Worth. One of his main challengers? His 16-year-old brother., ,https://www.nytimes.com/2021/12/28/sports/tetris-game.html
Real Estate,2021-12-28 19:51:00,Air Filters and Outdoor Spaces: Office Costs Rise as Workers Return,"Building owners may have saved on maintenance when their offices were dark, but new pandemic-related costs are being added to the bill.", ,https://www.nytimes.com/2021/12/28/business/offices-coronavirus.html
World,2021-12-28 20:12:00,Doctors Strike Over Understaffing Disrupts Delhi Hospitals,"While the country’s overall case count remains low, daily infections in the capital region have risen by more than 300 percent over the past two weeks.", ,https://www.nytimes.com/2021/12/28/world/new-delhi-doctor-strike.html
Business,2021-12-28 20:18:00,Riot Games to Pay $100 Million in Gender Discrimination Case,The company was originally set to pay its female employees $10 million until California fought successfully for more money., ,https://www.nytimes.com/2021/12/28/business/riot-games-gender-discrimination-case.html
Business,2021-12-28 20:23:00,"Shortened C.D.C. Isolation Will Ease Staffing Woes, Businesses Say","The C.D.C. decision to cut the confinement period was welcomed by many business representatives, but a union leader warned that workers may feel pressure to return to their jobs too soon.", ,https://www.nytimes.com/live/2021/12/28/world/omicron-covid-vaccine-tests/cdc-isolation-airlines
World,2021-12-28 20:26:00,Omicron Prompts New Year’s Eve Cancellations,"No big parties in Paris, Rome, Tokyo and beyond.", ,https://www.nytimes.com/2021/12/28/briefing/new-years-omicron-briefing.html
Business,2021-12-28 20:27:00,What to Know Ahead of Day 5 of Elizabeth Holmes Trial Deliberations,"Elizabeth Holmes, the founder of the failed blood testing start-up Theranos, is accused of lying about its technology.", ,https://www.nytimes.com/2021/12/28/business/elizabeth-holmes-trial-jury-deliberations.html
World,2021-12-28 20:29:00,"Born and Raised in Pakistan, but Living in Legal Limbo",Pakistan has refused to grant the children of Afghan refugees full rights as citizens. A lack of identification documents limits their livelihoods and puts them at risk of deportation., ,https://www.nytimes.com/2021/12/28/world/asia/refugees-afghanistan-pakistan.html
Most Viewed,2021-12-28 20:30:00,"Jean-Marc Vallée, Director of ‘Dallas Buyers Club,’ Dies at 58","Known for his naturalistic approach, the Canadian-born filmmaker transformed true stories into acclaimed dramas.", ,https://www.nytimes.com/2021/12/27/movies/jean-marc-vallee-dead.html
Homepage USA,2021-12-28 20:35:00,Why Colombia Can’t Afford to Abandon Peace,Key promises to address the conflict’s root causes have gone unmet., ,https://www.nytimes.com/2021/12/27/opinion/colombia-peace-agreement.html
World,2021-12-28 20:37:00,Hugh Jackman Announces He Has Covi,, ,https://www.nytimes.com/2021/12/28/arts/hugh-jackman-covid-music-man-canceled.html
Homepage USA,2021-12-28 21:07:00,NYC Schools Will Reopen with More Covid-19 Testing to Limit Closures,"The nation’s largest school district will eliminate its current policy of quarantining classrooms after Covid exposures, in hopes of keeping more children in school during the spring semester.", ,https://www.nytimes.com/2021/12/28/nyregion/nyc-schools-covid-testing-students.html
World,2021-12-28 21:11:00,India Cuts Off Foreign Funding of Mother Teresa’s Charity,The move is part of a tightening of rules on organizations financed by donations from abroad and comes amid a rise in attacks on religious minorities., ,https://www.nytimes.com/2021/12/28/world/asia/india-mother-teresa-charity-crackdown.html
Most Viewed,2021-12-28 21:14:00,C.D.C. Study Suggests Omicron's Incubation Period Is Just 3 Days,"A case study of one infected household observed that it may take as little as three days for people to become contagious, compared with four to six days with earlier versions of the virus.", ,https://www.nytimes.com/2021/12/28/world/omicron-covid-contagious-cdc.html
World,2021-12-28 21:31:00,Covid Live Updates: C.D.C. Lowers Estimate of Omicron’s Prevalence in U.S.,"The estimate dropped from about 73 percent to 23 percent for the week ending Dec. 18, and the agency now says Omicron became dominant the following week. A doctors’ protest over understaffing is causing chaos at Delhi hospitals.", ,https://www.nytimes.com/live/2021/12/28/world/omicron-covid-vaccine-tests
Climate,2021-12-28 22:06:00,"Chile, una nueva Constitución y el cambio climático","Chile tiene grandes reservas de litio que son esenciales para la transición del mundo a la energía verde. Pero el descontento por los poderosos intereses mineros, la desigualdad y la crisis del agua han hecho que el país empiece a repensarse.", ,https://www.nytimes.com/es/2021/12/28/espanol/chile-consitucion-cambio-climatico.html
Most Viewed,2021-12-28 23:03:00,A Lavish Tax Dodge for the Ultrawealthy Is Easily Multiplied,"Once aimed at small businesses, a 1990s-era tax break has become a popular way for Silicon Valley founders and investors to avoid taxes on their investment profits.", ,https://www.nytimes.com/2021/12/28/business/tax-break-qualified-small-business-stock.html
Most Viewed,2021-12-29 02:15:00,Second Time Capsule Is Found Beneath Pedestal of Robert E. Lee Statue,"The discovery in Richmond excited historians, officials and crew workers, who hope that the box contains rare memorabilia buried in 1887.", ,https://www.nytimes.com/2021/12/27/us/robert-e-lee-statue-capsule-confederate.html
Climate,2021-12-29 10:25:00,"Alaska Town Records 67 Degree Temperature, a December Record",The reading from Kodiak Island on Sunday was not the only extreme weather in the state this month. Other places have seen record cold or precipitation., ,https://www.nytimes.com/2021/12/29/us/alaska-record-temperature.html
Real Estate,2021-12-29 12:00:00,"$675,000 Homes in Michigan, Florida and Idaho","A three-bedroom co-op in a Mies van der Rohe-designed building in Detroit, an 1874 Victorian in Bradenton and a 1990 ranch house near Sun Valley.", ,https://www.nytimes.com/2021/12/29/realestate/675000-homes-in-michigan-florida-and-idaho.html
Real Estate,2021-12-29 14:24:00,"Briarcliff Manor, N.Y.: A Village ‘Between Two Rivers’","Situated between the Hudson and the Pocantico Rivers, 30 miles from Manhattan, the Westchester village offers outdoor activities and a close community.", ,https://www.nytimes.com/2021/12/29/realestate/briarcliff-manor-ny.html
Real Estate,2021-12-29 14:30:00,House Hunting in Indonesia: Modern Glass and Steel in the Jungles of Bali,"The absence of tourists in the popular Ubud area has been “dire,” with the few remaining foreign buyers gravitating toward other parts of Bali.", ,https://www.nytimes.com/2021/12/29/realestate/house-hunting-in-indonesia-modern-glass-and-steel-in-the-jungles-of-bali.html
Climate,2021-12-29 16:51:00,A Ghost Hotel Haunts the Spanish Coastline,"For almost two decades, the hulk of a never-finished hotel has marred an idyllic coastline in southern Spain. Its fate remains cloudy, but the lesson is clear: It’s easier to damage the environment than to fix it.", ,https://www.nytimes.com/2021/12/29/travel/spain-abandoned-hotel.html
Climate,2021-12-29 17:22:00,"Thomas Lovejoy, Wide-Ranging Ecologist and Amazon Rescuer, Dies at 80","His ambitious, long-running project in Brazil explored the impact of deforestation on animals and plants — and how to deal with it.", ,https://www.nytimes.com/2021/12/28/climate/thomas-lovejoy-dead.html
Climate,2021-12-29 18:43:00,The Year in Climate Change,There was a lot of climate news in a year overflowing with news. We help you catch up., ,https://www.nytimes.com/2021/12/29/climate/2021-climate-year-in-review.html
Climate,2021-12-29 20:39:00,Brazil Flooding Kills at Least 20 and Displaces Thousands,"In northeast Brazil, local officials say they have never before seen flooding on this scale. Tens of thousands were forced to flee their homes.", ,https://www.nytimes.com/2021/12/28/world/americas/brazil-floods-climate-change.html
Most Viewed,2021-12-30 00:51:00,"John Madden, Hall of Fame Coach and Broadcaster, Is Dead at 85",Mr. Madden coached the Oakland Raiders to a Super Bowl title before becoming one of football’s best-known broadcasters and a video game entrepreneur., ,https://www.nytimes.com/2021/12/28/sports/football/john-madden-dead.html
Technology,2021-12-30 00:57:00,How John Madden Became the Face of a Video Game Empire,"Madden, who died Tuesday, helped bring to life a series of football video games that has generated $7 billion in revenue since 1988.", ,https://www.nytimes.com/2021/12/29/sports/football/john-madden-nfl-video-game.html
Economy,2021-12-30 06:04:00,What Social Trends Told Us About the American Economy in 2021,"“Hard pants,” R.T.O. and boomer burnout made for an eventful second pandemic year. They also taught us about the economic future.", ,https://www.nytimes.com/2021/12/29/business/economy/us-economic-trends-2021.html
Technology,2021-12-30 08:00:00,Big Tech Journeys Into the Virtual Reality Reaches of the Metaverse,Tech’s biggest companies are joining game makers and start-ups in pursuit of an immersive digital world that some have been working on for years., ,https://www.nytimes.com/2021/12/30/technology/metaverse-virtual-reality-big-tech.html
Technology,2021-12-30 08:00:00,The Metaverse’s Dark Side: Here Come Harassment and Assaults,"As Meta and other companies bet big on an immersive digital world, questions about its harms are rising.", ,https://www.nytimes.com/2021/12/30/technology/metaverse-harassment-assaults.html
Science,2021-12-30 10:00:00,At-Home Covid Tests Raise Questions About Accurately Counting Cases,Most of the results of rapid tests are not reported. That’s magnifying questions about how best to measure the spread of the virus., ,https://www.nytimes.com/2021/12/30/us/at-home-rapid-covid-tests-cases.html
Climate,2021-12-30 10:00:00,Harnessing an Unusual Kind of Natural Energy: Dancers’ Body Heat,The power of dance? It’s literal at a Glasgow arts center that is installing a geothermal heating and cooling system that runs on heat from dancing bodies., ,https://www.nytimes.com/2021/12/30/arts/dance/geothermal-body-heat-glasgow-nightclub.html
Science,2021-12-30 10:45:00,"J.&J. Booster Protects Against Severe Omicron, Study Says","Two shots of the vaccine reduced the risk of hospitalization from the fast-spreading variant by 85 percent, a clinical trial found.", ,https://www.nytimes.com/2021/12/30/health/johnson-vaccine-booster-omicron.html
Science,2021-12-30 12:15:00,A Divided World United to Launch the James Webb Space Telescope,"“I’ve always seen space as an area where we cooperate, through all the trying times,” said a professor who oversaw mission control for the global effort to launch a $10 billion telescope into space.", ,https://www.nytimes.com/2021/12/30/world/europe/webb-telescope-launch-space.html
Real Estate,2021-12-30 14:00:00,Homes for Sale in Brooklyn and Manhattan,"This week’s homes are in Lenox Hill, Chelsea and Flatbush.", ,https://www.nytimes.com/2021/12/30/realestate/housing-market-nyc.html
Real Estate,2021-12-30 14:30:00,More Millennials Are Renting Because They Have To,"A competitive housing market has fueled a surge in rental applications by the generation, especially in smaller cities.", ,https://www.nytimes.com/2021/12/30/realestate/millennials-housing-market.html
Climate,2021-12-30 14:33:00,"E.O. Wilson, a Pioneer of Evolutionary Biology, Dies at 92","A Harvard professor for 46 years, he was an expert on insects and explored how natural selection and other forces could influence animal behavior. He then applied his research to humans.", ,https://www.nytimes.com/2021/12/27/science/eo-wilson-dead.html
Climate,2021-12-30 15:22:00,Travel Delays Are Expected After Record Snow Tapers in Western U.S.,"Though the worst of the week’s winter storms appears to be over, travel delays and extreme cold are expected to continue.", ,https://www.nytimes.com/2021/12/30/us/winter-storm-weather.html
Most Viewed,2021-12-30 15:47:00,"After 4 Killings, ‘Officer of the Year’ Is Still on the Job",A Pennsylvania state trooper was returned to duty following three investigations by his own agency. A fourth inquiry is underway., ,https://www.nytimes.com/2021/12/30/us/pennsylvania-trooper-jay-splain-investigation.html
Technology,2021-12-30 16:40:00,New Travel Apps to Help You Plan Your Next Getaway 2022,"Yes, there’s turmoil in the travel world right now, but many people are still eager to linger over plans for future journeys. These new online tools will help.", ,https://www.nytimes.com/2021/12/30/travel/travel-planning-apps.html
Most Emailed,2021-12-30 17:19:00,Crispy Tofu and Vegetables Dinner,A coating of cornstarch and oil plus a long stint in a hot oven mimics the deep fryer for this tofu sheet-pan dinner., ,https://www.nytimes.com/2021/12/30/dining/crispy-tofu-dinner.html
Science,2021-12-30 18:00:00,"Covid Vaccines Rarely Lead to Problems for Young Children, C.D.C. Reports","The reports, both released on Thursday, underscored the importance of vaccinating children against the coronavirus.", ,https://www.nytimes.com/2021/12/30/science/covid-vaccine-5-11-years-old-cdc-report.html
Technology,2021-12-30 19:14:00,"Tesla Recalls More Than 475,000 Cars Over Two Safety Defects","The recalls, which Tesla initiated on Dec. 21, affect about 350,000 Model 3s and 120,000 Model S cars.", ,https://www.nytimes.com/2021/12/30/business/tesla-recall.html
Technology,2021-12-30 20:29:00,Are Apple AirTags Being Used to Track People and Steal Cars?,Privacy groups sounded alarms about the coin-sized location-tracking devices when they were introduced. Now people are concerned those fears are being realized., ,https://www.nytimes.com/2021/12/30/technology/apple-airtags-tracking-stalking.html
Most Viewed,2021-12-30 21:53:00,How Covid-19 Risk Calculators Help Assess Safety Co,Age + vaccination status + number of guests + ZIP code + activity = Should I even leave the house?, ,https://www.nytimes.com/2021/12/30/style/covid-risk-calculator.html
Science,2021-12-30 22:04:00,"As Omicron Spreads, Officials Ponder What It Means to Be ‘Fully Vaccinated’",The contagious new variant has companies and government officials wondering whether Americans can really be considered vaccinated without booster shots., ,https://www.nytimes.com/2021/12/29/health/covid-vaccinations-boosters.html
Science,2021-12-31 02:43:00,F.D.A. Plans to Allow 12- to 15-Year-Olds to Receive Pfizer Boosters,Regulators are also expected to allow even younger children with immune deficiencies to get an extra shot., ,https://www.nytimes.com/2021/12/30/us/politics/boosters-12-15-year-olds-omicron.html
Science,2021-12-31 06:00:00,Omicron Strains France’s Social Contract on Covid,"President Emmanuel Macron won people over by promising normalcy if they followed Covid advice. Now Omicron has raised questions about whether he, or any leader, can deliver on that.", ,https://www.nytimes.com/2021/12/31/world/europe/covid-france-omicron-vaccines.html
Real Estate,2021-12-31 10:00:00,"A Frenetic Housing Market in the Suburbs, and Then a Cooling Off","By late summer, many real estate agents in the New York suburbs began to notice that the ‘crazy bidding wars’ weren’t happening quite as often.", ,https://www.nytimes.com/2021/12/31/realestate/a-frenetic-housing-market-in-the-suburbs-and-then-a-cooling-off.html
Homepage USA,2021-12-31 10:00:00,Governors Island Is Open for the Winter. Will New Yorkers Visit?,"Governors Island, a popular summer retreat reachable only by ferry, is now open year-round.", ,https://www.nytimes.com/2021/12/31/nyregion/governors-island-nyc.html
Economy,2021-12-31 10:00:00,What We Learned About the Economy in 2021,"For once, the government tried overheating the economy. For better and worse, it succeeded.", ,https://www.nytimes.com/2021/12/31/upshot/economy-inflation-2021-review.html
Real Estate,2021-12-31 10:00:00,"The Pricey California Market? In 2021, It Got Pricier.","Home prices in the state far outpaced the national average, with outlying suburbs and smaller metro areas seeing the most significant increases.", ,https://www.nytimes.com/2021/12/31/realestate/the-pricey-california-market-in-2021-it-got-pricier.html
Real Estate,2021-12-31 10:02:00,A Strong Ending in 2021 for Manhattan’s Luxury Market,"In the final month of closings, the British racecar driver Lewis Hamilton sold his TriBeCa triplex for $49.5 million.", ,https://www.nytimes.com/2021/12/31/realestate/top-nyc-real-estate-sales.html
Real Estate,2021-12-31 10:02:00,"In 2021, New York’s Housing Market Made a Stunning Comeback","It’s a trend that will likely continue in 2022, as momentum shifts away from the suburbs and international travel returns — unless new Covid variants interfere.", ,https://www.nytimes.com/2021/12/31/realestate/in-2021-new-yorks-housing-market-made-a-stunning-comeback.html
Climate,2021-12-31 12:55:00,Can a Sustainable Mining Experiment in New Caledonia Power Tesla's Ambitions?,"Nickel is vital to electric car batteries, but extracting it is dirty and destructive. A plant with a turbulent history in New Caledonia is about to become an experiment in doing it better.", ,https://www.nytimes.com/2021/12/30/world/asia/tesla-batteries-nickel-new-caledonia.html
Real Estate,2021-12-31 13:00:00,"Another Covid Winter, but Our Quarantine Comforts No Longer Work",Americans have spared little expense over the past two years turning their homes into cozy havens. That doesn’t mean they want to spend another winter in them., ,https://www.nytimes.com/2021/12/31/realestate/another-covid-winter-but-our-quarantine-comforts-no-longer-work.html
Science,2021-12-31 16:58:00,"Omicron Doesn't Infect the Lungs Very Well, Animal Studies Find","Compared with earlier variants, Omicron may cause less damage to the lungs, new animal research suggests.", ,https://www.nytimes.com/2021/12/31/health/covid-omicron-lung-cells.html
Technology,2021-12-31 17:02:00,Snow Closed the Highways. GPS Mapped a Harrowing Detour in the Sierra Nevada.,Public safety officials warned that alternate routes offered by apps like Google Maps and Waze don’t always take into account hazards to drivers., ,https://www.nytimes.com/2021/12/31/us/google-maps-waze-sierra-nevada-snow.html
Real Estate,2021-12-31 17:38:00,Homes for Sale in New York and New Jersey,"This week’s properties are four-bedroom homes in Mamaroneck, N.Y., and Warren, N.J.", ,https://www.nytimes.com/2021/12/30/realestate/housing-market-near-nyc.html
Most Emailed,2021-12-31 21:16:00,The Secrets to Successful Aging in 2022,Advice from Well’s most popular stories of the year., ,https://www.nytimes.com/2021/12/31/well/live/aging-advice.html
Most Viewed,2022-01-01 01:22:00,Trump Appointee Resigns After Fight With Democratic Bank Regulators,"Jelena McWilliams, the chairwoman of the F.D.I.C., said that she would step down effective Feb. 4. Democrats on the board contended she was stonewalling their attempts to review policy.", ,https://www.nytimes.com/2021/12/31/business/jelena-mcwilliams-fdic-bank-regulator-resigns.html
Most Viewed,2022-01-01 03:51:00,"Betty White, a Television Golden Girl From the Start, Is Dead at 99",Among the many highlights of a career that began in 1949 were star turns on “The Mary Tyler Moore Show” in the 1970s and “Saturday Night Live” in 2010., ,https://www.nytimes.com/2021/12/31/arts/television/betty-white-dead.html
Real Estate,2022-01-01 10:00:00,The Work in My Building Is Endless and Invasive. Can I Withhold Rent?,"A landlord is entitled to reasonable access to a tenant’s apartment. But there are limits, and now is not a good time to be fighting with renters.", ,https://www.nytimes.com/2022/01/01/realestate/building-work-withhold-rent.html
Most Viewed,2022-01-01 19:06:00,A New Ban on Surprise Medical Bills Starts Today,"If you have a medical emergency, you will no longer need to worry about a large bill from a doctor you did not choose.", ,https://www.nytimes.com/2021/12/30/upshot/medical-bill-ban-biden.html
