Feed,Publish_DT,Title,Summary,Author,Link
Business,2022-01-26 09:47:00,Warning shipping delay problems to continue this year,"Global product shortages and shipping disruption show no signs of easing, study finds.", ,https://www.bbc.co.uk/news/business-60131947?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-26 09:56:00,Can Chelsea boss Thomas Tuchel build on 12 months of success at Stamford Bridge?,"Thomas Tuchel has shown his brilliance and frustration in his first year at Chelsea, but is trying to build foundations for the future at a normally rocky club.", ,https://www.bbc.co.uk/sport/football/60131595?at_medium=RSS&at_campaign=KARANGA
World,2022-01-26 10:26:00,Ghostly monkey and crocodile newts among new Mekong area species,A list of 224 newly discovered species is published by the World Wildlife Fund conservation group., ,https://www.bbc.co.uk/news/world-asia-60106144?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-26 10:46:00,Disney responds to Peter Dinklage's criticism of Snow White remake,"Actor Peter Dinklage called a live-action remake of Snow White and the Seven Dwarfs ""backwards"".", ,https://www.bbc.co.uk/news/entertainment-arts-60135547?at_medium=RSS&at_campaign=KARANGA
World,2022-01-26 10:48:00,Cuba says more than 700 charged over anti-government protests,More than 170 people have already been convicted after trials criticised by activists as unfair., ,https://www.bbc.co.uk/news/world-latin-america-60124600?at_medium=RSS&at_campaign=KARANGA
World,2022-01-26 10:54:00,Blue Diamond Affair: Saudis end dispute with Thailand over stolen gems,Diplomatic ties resume after a 30-year row over jewels stolen by a cleaner and a string of murders., ,https://www.bbc.co.uk/news/world-asia-60133105?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-26 11:04:00,England captain Farrell needs surgery and will miss entire Six Nations,England captain Owen Farrell will miss the entire Six Nations with an ankle injury that requires surgery., ,https://www.bbc.co.uk/sport/rugby-union/60137445?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-26 11:21:00,New sentencing guidelines for under 25s come into force,"The new ""individualistic approach"" makes rehabilitation rather than punishment a primary consideration.", ,https://www.bbc.co.uk/news/uk-scotland-60137866?at_medium=RSS&at_campaign=KARANGA
World,2022-01-26 11:26:00,"Viral videos, stoicism and stockpiling on Ukraine’s uneasy borders","With an estimated 100,000 Russian soldiers now on Ukraine's border, what do Ukrainians make of it all?", ,https://www.bbc.co.uk/news/world-europe-60140392?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-26 11:30:00,China changes Fight Club film ending so the authorities win,"In China, the final scene of the 1999 film says the subversive plot fails and the authorities win.", ,https://www.bbc.co.uk/news/entertainment-arts-60138866?at_medium=RSS&at_campaign=KARANGA
Education and Family,2022-01-26 11:31:00,Glasgow School of Art: The people still recovering from 2018 fire,"Locals say the top of Sauchiehall Street still has a ""dark, looming presence"" from the 2018 blaze.", ,https://www.bbc.co.uk/news/uk-scotland-glasgow-west-60129188?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-26 11:32:00,Boohoo starts production at new Leicester factory,"The retailer also plans to use the site as a training facility after a review found ""many failings"".", ,https://www.bbc.co.uk/news/uk-england-leicestershire-60132046?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-26 11:32:00,Arbroath cliff rescue man 'a finger's grip away' from death,"The ""cold and tired"" walker was rescued in darkness by Coastguard teams from a cliff in Arbroath.", ,https://www.bbc.co.uk/news/uk-scotland-tayside-central-60128160?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-26 11:39:00,Killamarsh: Man in court accused of murdering mum and children,"Damien Bendall is charged with raping and murdering a girl, and murdering her brother and mother.", ,https://www.bbc.co.uk/news/uk-england-derbyshire-60141266?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-26 11:57:00,Senegal criticised over handling of Mane head injury,"Senegal are criticised after Sadio Mane continued playing despite suffering suspected concussion in a ""sickening collision"" with Cape Verde goalkeeper Vozinha.", ,https://www.bbc.co.uk/sport/football/60139307?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-26 12:14:00,Morrissey calls on Johnny Marr to 'stop using my name as clickbait',"The singer calls on his former Smiths bandmate to ""move on"" and ""stop using my name as clickbait"".", ,https://www.bbc.co.uk/news/uk-england-manchester-60140954?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-26 12:17:00,Oatly ads banned over 'misleading' environmental claims,The Advertising Standards Authority has told the oat milk brand to watch its wording on the environment., ,https://www.bbc.co.uk/news/business-60128075?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-26 12:23:00,Gainsborough MP Sir Edward Leigh reveals abuse over skin condition,"Sir Edward Leigh, who has the skin condition rosacea, says insults may lead to psychological harm.", ,https://www.bbc.co.uk/news/uk-england-lincolnshire-60138402?at_medium=RSS&at_campaign=KARANGA
World,2022-01-26 12:36:00,Afcon stadium crush: 'The force behind forced us to fall',An eyewitness caught in the stadium crush that killed eight people at the Africa Cup of Nations in Cameroon describes the moment things went wrong., ,https://www.bbc.co.uk/sport/africa/60142977?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-26 12:42:00,Bentley pledges £2.5bn for Crewe plant in electric cars move,"The luxury car maker will make its first electric car at its plant in Crewe, bosses confirm.", ,https://www.bbc.co.uk/news/uk-england-60138564?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-26 12:42:00,Gas prices: Regulator warns of 30% increase,Escalating tensions in eastern Europe involving Russia mean further hikes are likely this year., ,https://www.bbc.co.uk/news/uk-northern-ireland-60142325?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-26 12:44:00,Covid-19: Vaccine passports scrapped as rules ease,"People no longer need show proof of Covid status for bars, restaurants and cinemas.", ,https://www.bbc.co.uk/news/uk-northern-ireland-60131275?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-26 13:05:00,Labour leader asks Boris Johnson if he will now resign,"As the row over No 10 parties rumbles on, Sir Keir Starmer asks whether Boris Johnson will resign.", ,https://www.bbc.co.uk/news/uk-politics-60140153?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-26 13:06:00,"Government 'consultation' on disability strategy unlawful, High Court rules","The UK Disability Survey had 14,000 responses but was found to have failed to consult with people effectively.", ,https://www.bbc.co.uk/news/disability-60138437?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-26 14:01:00,The Future X: Can Simon Fuller's TikTok band recreate the Spice Girls' magic?,"The seven-piece band, who hail from North America, were formed after auditions on TikTok.", ,https://www.bbc.co.uk/news/entertainment-arts-60140704?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-26 14:01:00,Medvedev fights back in epic quarter-final to set up Tsitsipas match,Daniil Medvedev saves a match point before beating Felix Auger-Aliassime to set up an Australian Open semi-final against Stefanos Tsitsipas., ,https://www.bbc.co.uk/sport/tennis/60137368?at_medium=RSS&at_campaign=KARANGA
World,2022-01-26 14:08:00,Kurdish-led forces say they have retaken Syrian prison seized by IS,"All IS militants inside the jail have surrendered after six days of fierce fighting, the SDF says.", ,https://www.bbc.co.uk/news/world-middle-east-60139851?at_medium=RSS&at_campaign=KARANGA
World,2022-01-26 14:22:00,"Ukraine: US could sanction Putin personally if Russia invades, Biden says",President Joe Biden says he would consider imposing personal sanctions on his Russian counterpart., ,https://www.bbc.co.uk/news/world-europe-60134295?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-26 14:23:00,Two-thirds with Omicron say they have had Covid before,The latest findings hint at how common reinfections might be and who is more likely to catch Covid again., ,https://www.bbc.co.uk/news/health-60132096?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-26 14:37:00,"Boris Johnson authorised Afghan animal evacuation, leaked email suggests","Boris Johnson has previously dismissed as ""nonsense"" claims he intervened to help an animal charity.", ,https://www.bbc.co.uk/news/uk-politics-60143279?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-26 14:42:00,Premier League clubs must now prove four Covid cases to get postponements,Premier League clubs will have to prove they have at least four Covid-19 cases to get matches called off under new guidance announced., ,https://www.bbc.co.uk/sport/football/60135824?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-26 14:43:00,Koshka Duff: Professor says she faced victim blaming over police claim,A woman who won an apology from the Met tells the BBC she felt like she had been on trial for eight years., ,https://www.bbc.co.uk/news/uk-60141559?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-26 14:46:00,Watchdog investigates £1.9bn National Express & Stagecoach tie-up,The Competition and Markets Authority has stopped the £1.9bn proposed merger while it investigates the deal., ,https://www.bbc.co.uk/news/business-60138218?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-26 14:59:00,Google slammed over ad-cookie replacement flip-flop,The system Google planned to replace cookies is now itself being replaced with a slightly different idea., ,https://www.bbc.co.uk/news/technology-60138876?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-26 16:04:00,Ubisoft pays in-game tribute to fallen player,"Ubisoft honours player Michael ""KiXSTAr"" Stockley, who died in October, with an in-game tribute.", ,https://www.bbc.co.uk/news/technology-60140621?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-26 16:07:00,Sainsbury's and John Lewis asks shoppers and staff to keep wearing masks,"John Lewis, Waitrose and Morrisons will also ask customers to keep wearing masks in their shops when Plan B rules end.", ,https://www.bbc.co.uk/news/business-60137428?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-26 16:42:00,Paris Fashion Week: Monaco royal Charlotte Casiraghi rides her horse on Chanel catwalk,Monaco royal and accomplished show jumper Charlotte Casiraghi opened the brand's Haute Couture show., ,https://www.bbc.co.uk/news/entertainment-arts-60145990?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-26 16:57:00,Shang-Chi: How we brought realism to the film’s dragons,WetaFX's visual effects and animation supervisors explain the challenges of making the film., ,https://www.bbc.co.uk/news/technology-60127133?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-26 17:05:00,Jack Monroe hails inflation-measure shake-up,The food poverty campaigner had complained that official figures failed to reflect price rises for the poorest., ,https://www.bbc.co.uk/news/business-60140858?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-26 17:31:00,Covid fraud: Rishi Sunak denies writing off stolen support funds,"Rishi Sunak says the government will ""do everything we can"" to recover billions stolen by fraudsters.", ,https://www.bbc.co.uk/news/uk-politics-60145909?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-26 17:33:00,"Kremlin media: Ukraine preparing to attack, not Russia","The threat of a Russian invasion is ""imaginary"", and Ukraine is a failing state, says Russian TV.", ,https://www.bbc.co.uk/news/world-europe-60140566?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-26 17:58:00,Pam & Tommy: Lily James 'a triumph' as Pamela Anderson in new series,The former Downton Abbey actress transforms into the Baywatch star for new TV drama Pam & Tommy., ,https://www.bbc.co.uk/news/entertainment-arts-60138874?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-26 18:02:00,"Crypto money laundering rises 30%, report finds",Cyber-criminals laundered $8.6bn (£6.4bn) worth of cryptocurrency in 2021 a new report suggests., ,https://www.bbc.co.uk/news/technology-60072195?at_medium=RSS&at_campaign=KARANGA
Science and Environment,2022-01-26 19:02:00,Climate change: Key crops face major shifts as world warms,"Global warming will alter the areas suitable to grow key crops like coffee, cashews and avocados.", ,https://www.bbc.co.uk/news/science-environment-60141387?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-26 19:35:00,Laura Pidcock quits Labour ruling body over treatment of the left,"Laura Pidcock says the national executive is ""hostile territory for socialists"" under Sir Keir Starmer.", ,https://www.bbc.co.uk/news/uk-politics-60148001?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-26 19:51:00,Question of Sport quiz compiler role is dream job for 'nerd',"Self-confessed ""nerd"" James Knowles has spent the past seven months working on the BBC's quiz show.", ,https://www.bbc.co.uk/news/uk-england-stoke-staffordshire-60145639?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-26 20:34:00,US Federal Reserve says rate rise 'appropriate' soon,The US central bank is under pressure to rein in rapid price increases in the US., ,https://www.bbc.co.uk/news/business-60148208?at_medium=RSS&at_campaign=KARANGA
Science and Environment,2022-01-26 21:00:00,Elon Musk SpaceX rocket on collision course with moon,Astronomers say that a rocket in space since 2015 is hurtling towards the Moon where it will explode., ,https://www.bbc.co.uk/news/science-environment-60148543?at_medium=RSS&at_campaign=KARANGA
Education and Family,2022-01-26 21:05:00,Forced adoption: 'My baby was taken',"Mothers like Lisa Rolland, who felt pressured to give up her baby, are being asked to tell their stories.", ,https://www.bbc.co.uk/news/uk-scotland-60140139?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-26 21:16:00,Downing Street parties: Boris Johnson vows to fight on as MPs await Sue Gray report,Boris Johnson rejects Labour leader Sir Keir Starmer's calls to quit at a stormy Prime Minister's Questions., ,https://www.bbc.co.uk/news/uk-politics-60140672?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-26 21:32:00,Ofcom to investigate BBC's anti-Semitism report,The media watchdog's decision comes after the BBC partially upheld complaints about its reporting., ,https://www.bbc.co.uk/news/uk-60083325?at_medium=RSS&at_campaign=KARANGA
Science and Environment,2022-01-26 22:39:00,NIF: US lab takes further step towards nuclear fusion goal,"US physicists confirm that they have achieved a stage in nuclear fusion called ""burning plasma"".", ,https://www.bbc.co.uk/news/science-environment-60148105?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-26 23:00:00,Ukraine crisis: UK 'not optimistic' Russian invasion can be stopped,The UK defence secretary is trying to build support for Ukraine amid the warnings of an invasion., ,https://www.bbc.co.uk/news/world-europe-60149444?at_medium=RSS&at_campaign=KARANGA
World,2022-01-27 00:01:00,Life under the Taliban: Yalda Hakim's journey back to Afghanistan,"With access to the new Taliban government, Yalda Hakim travels back to Afghanistan to find out what the country is like under their rule.", ,https://www.bbc.co.uk/news/world-asia-60147656?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-27 00:01:00,The 100-year-old volunteer with no plans to stop,"Meet Beryl, the 100-year-old volunteer who is still making drinks at Ealing Hospital.", ,https://www.bbc.co.uk/news/uk-england-london-60092168?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-27 00:01:00,Rose Ayling-Ellis calls for British Sign Language recognition,"More than 150,000 people use British Sign Language across the UK, with around 87,000 relying on it.", ,https://www.bbc.co.uk/news/uk-60148744?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-27 00:04:00,Mark Cavendish: The Tour de France comeback for 'cycling's greatest sprinter',Mark Cavendish's enthralling comeback at last summer's Tour de France brought him level with a cycling legend. Will he be back this year?, ,https://www.bbc.co.uk/sport/cycling/60083311?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-27 00:12:00,Tesla expects 50% growth despite supply chain woes,"Elon Musk said 2021 was ""a breakthrough year for Tesla, and for electric vehicles in general"".", ,https://www.bbc.co.uk/news/business-60149374?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-27 00:38:00,How streaming services left us with too much to watch,Multiple platforms streaming new TV shows and films risk leaving people overwhelmed by choice., ,https://www.bbc.co.uk/news/business-60125013?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-27 00:43:00,"Road to net zero will cost trillions a year, report says","Huge investment in clean energy and agriculture needed to combat climate change, McKinsey says.", ,https://www.bbc.co.uk/news/business-60135833?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-27 00:49:00,My job: What it's like digging graves for a living,"Mark Sealey, who has been in his job for more than 40 years, describes what the day-to-day involves.", ,https://www.bbc.co.uk/news/business-60081457?at_medium=RSS&at_campaign=KARANGA
Science and Environment,2022-01-27 01:04:00,What is the quantum apocalypse and should we be scared?,Security experts say a quantum computing leap could crack open all our secrets - so should we worry?, ,https://www.bbc.co.uk/news/technology-60144498?at_medium=RSS&at_campaign=KARANGA
World,2022-01-27 01:05:00,Burkina Faso coup: Return of the military strongmen to West Africa,Burkina Faso is the latest country to experience a coup in a region where democracy had seemed entrenched., ,https://www.bbc.co.uk/news/world-africa-60138129?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-27 01:44:00,Small period changes after Covid jab seen to be short-lived,"Studies confirm cycles quickly return to normal, a leading reproductive expert in the UK says.", ,https://www.bbc.co.uk/news/health-60139091?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-27 01:46:00,'I had to pay for Tourette's diagnosis',"Edie Pilkington, 16, says it was a relief to have the condition confirmed by a private consultant.", ,https://www.bbc.co.uk/news/uk-england-leeds-60084539?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-27 04:30:00,Cost of living: New Zealand inflation tops three-decade high,"In October, New Zealand raised interest rates for the first time in seven years to rein in inflation.", ,https://www.bbc.co.uk/news/business-60149911?at_medium=RSS&at_campaign=KARANGA
World,2022-01-27 05:04:00,Biden expected to nominate first black woman to Supreme Court,The announcement comes amid news that Justice Stephen Breyer is expected to retire in June., ,https://www.bbc.co.uk/news/world-us-canada-60149781?at_medium=RSS&at_campaign=KARANGA
Science and Environment,2022-01-27 05:18:00,Australia scientists find 'spooky' spinning object in Milky Way,Australian scientists say the spinning object is unlike anything astronomers have seen before., ,https://www.bbc.co.uk/news/world-australia-60150542?at_medium=RSS&at_campaign=KARANGA
World,2022-01-27 06:08:00,Lithuania-China row: EU escalates trade dispute with Beijing,"Brussels says China is acting illegally in a dispute with Lithuania, one of the EU's smallest states.", ,https://www.bbc.co.uk/news/world-europe-60140561?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-27 06:19:00,New BBC apprentice hub for creative sector launched in Birmingham,"Director-General Tim Davie says the BBC is ""thrilled"" to be working with firms in the Midlands.", ,https://www.bbc.co.uk/news/uk-england-birmingham-60145724?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-27 06:26:00,Holocaust Memorial Day: Seven survivors get royal portraits,Manfred Goldberg is one of seven survivors to have their portrait put on display in Buckingham Palace., ,https://www.bbc.co.uk/news/uk-60148451?at_medium=RSS&at_campaign=KARANGA
Education and Family,2022-01-27 06:50:00,Sex education in schools 'inadequate',Koulla Yiasouma says Relationship and Sex Education needs a set curriculum like other subjects., ,https://www.bbc.co.uk/news/uk-northern-ireland-60147012?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-27 06:57:00,LG Energy Solution: Battery giant jumps in market debut,LG Energy Solution is now the second most valuable company on Seoul's benchmark Kospi stock index., ,https://www.bbc.co.uk/news/business-60137296?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-27 07:03:00,Car production falls to lowest level for 65 years,"Carmakers are hit by pandemic-related chip and staff shortages, and the closure of a major plant.", ,https://www.bbc.co.uk/news/business-60135835?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-27 07:27:00,Face mask changes: 'We hope customers aren't discouraged',Some small business owners had raised concerns about enforcing mask-wearing., ,https://www.bbc.co.uk/news/business-60144903?at_medium=RSS&at_campaign=KARANGA
World,2022-01-27 07:32:00,Statue of Kobe Bryant and daughter at crash site,A sculptor places a statue of Los Angeles Lakers legend Kobe Bryant and his daughter Gianna at the site of their helicopter crash., ,https://www.bbc.co.uk/sport/basketball/60151516?at_medium=RSS&at_campaign=KARANGA
World,2022-01-27 07:55:00,Fukushima youth sue after developing cancer,"The plaintiffs, aged between six and 16 at the time of the disaster, argue they got cancer from radiation.", ,https://www.bbc.co.uk/news/world-australia-60150733?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-27 08:27:00,Covid passports: Where do I still need to use one?,Mandatory Covid passports have been scrapped in England and for some venues in Northern Ireland., ,https://www.bbc.co.uk/news/explainers-55718553?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-27 08:31:00,Erdington by-election: Labour chooses Paulette Hamilton as candidate,"Paulette Hamilton, a nurse, is chosen by the party to contest the seat held by the late Jack Dromey.", ,https://www.bbc.co.uk/news/uk-england-birmingham-60152271?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-27 10:35:00,Barry Cryer obituary: A life dedicated to laughter,He provided the words for many of Britain's top comedy acts and was on the stage and airwaves himself., ,https://www.bbc.co.uk/news/entertainment-arts-34041501?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-27 10:56:00,Coventry Cathedral's new war requiem set for premiere,"Ghosts in the Ruins celebrates 60 years of Coventry Cathedral, built after the first site's bombing.", ,https://www.bbc.co.uk/news/uk-england-coventry-warwickshire-60145718?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-27 10:58:00,Train firms bet on mindfulness to lure commuters back,Free hot drinks and other perks are on offer as train bosses try to get passenger numbers back on track., ,https://www.bbc.co.uk/news/business-60140862?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-27 11:23:00,Holocaust survivor: 'Those chosen to live got a number on their arm',Arek Hersh speaks about his experience of arriving at Nazi death camp Auschwitz-Birkenau., ,https://www.bbc.co.uk/news/uk-60156050?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-27 11:30:00,Barry Cryer: A look back at the work and life of writer and comedian Barry Cryer,Writer and comedian Barry Cryer wrote for some of the biggest names in television throughout his long career., ,https://www.bbc.co.uk/news/entertainment-arts-60155754?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-27 11:31:00,Ukraine: What sanctions could be imposed on Russia?,Western diplomats are refusing to be explicit about specific penalties to keep the Kremlin guessing., ,https://www.bbc.co.uk/news/world-europe-60125659?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-27 11:38:00,Barty reaches first Australian Open final and faces American Collins,Ashleigh Barty becomes the first home player to reach the Australian Open women's singles final in 42 years and will play Danielle Collins on Saturday., ,https://www.bbc.co.uk/sport/tennis/60144405?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-27 11:40:00,Air India: Tata Group takes over loss-making national carrier,"India's iconic national carrier has officially been handed over to its original founders, the Tata Group.", ,https://www.bbc.co.uk/news/world-asia-india-60150531?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-27 11:48:00,Maida Vale deaths: Driver who hit stalker killing ex seeks de-arrest,"The driver releases a statement via lawyers saying he ""tried to assist in the defence"" of the woman.", ,https://www.bbc.co.uk/news/uk-england-london-60154444?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-27 11:49:00,Barry Cryer: Veteran comedian and writer dies aged 86,"Stephen Fry, Gyles Brandreth and David Mitchell are among the stars paying tribute to the comedian.", ,https://www.bbc.co.uk/news/entertainment-arts-60154371?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-27 11:50:00,Angel Lynn: Video shows woman's kidnap before head injury,Angel Lynn suffered severe head injuries when she fell from the vehicle she had been forced into., ,https://www.bbc.co.uk/news/uk-england-leicestershire-60156329?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-27 12:03:00,Tennessee school board bans teaching of Holocaust graphic novel Maus,The board in Tennessee objected to swear words and depictions of nude mice in the graphic novel Maus., ,https://www.bbc.co.uk/news/world-us-canada-60153696?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-27 12:05:00,Universal Credit: Jobseekers told to widen job search faster or face cut,Those on Universal Credit must look for work outside their chosen field quicker or face sanctions., ,https://www.bbc.co.uk/news/business-60149016?at_medium=RSS&at_campaign=KARANGA
World,2022-01-27 12:16:00,Ukraine crisis: BBC tries to track down official bomb shelters in Kyiv,"Ukrainian authorities have mapped out Kyiv's bomb shelters, but can the BBC's Sarah Rainsford find them?", ,https://www.bbc.co.uk/news/world-europe-60154351?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-27 12:21:00,Jay Blades on how The Repair Shop supports his dyslexia,The presenter opens up about living with the learning difficulty in a new BBC documentary., ,https://www.bbc.co.uk/news/entertainment-arts-60153687?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-27 12:23:00,Covid passes and face mask rules end in England,The legal measures are dropped but some shoppers and commuters will still be asked to wear face coverings., ,https://www.bbc.co.uk/news/uk-60147766?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-27 12:23:00,BBC Radio 3 to shine light on 'forgotten' composers,The station will premiere forgotten orchestral works by composers from diverse ethnic backgrounds., ,https://www.bbc.co.uk/news/entertainment-arts-60153376?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-27 12:58:00,Instagram: Iran arrests 17 pranksters over social media videos,The videos showed faked murders and cake being thrown at members of the public in Tehran., ,https://www.bbc.co.uk/news/world-middle-east-60153666?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-27 13:03:00,Miniature Banksy model sells for £1m at auction,The artwork was sold at auction in less than two minutes to a telephone bidder., ,https://www.bbc.co.uk/news/uk-england-tyne-60155455?at_medium=RSS&at_campaign=KARANGA
Education and Family,2022-01-27 13:10:00,"Epping Forrest nursery had cot next to live sockets, Ofsted finds",Scribbles Day Nursery says the baby room was shut for cleaning at the time of the inspection., ,https://www.bbc.co.uk/news/uk-england-essex-60157234?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-27 13:15:00,Djokovic set for return in Dubai after missing Australian Open,World number one Novak Djokovic is set to make his return to action in Dubai in February after being prevented from competing at the Australian Open., ,https://www.bbc.co.uk/sport/tennis/60157577?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-27 13:15:00,Haringey: Teen arrested after two Jewish men attacked on street,The two victims suffered minor injuries during the attack which police are treating as a hate crime., ,https://www.bbc.co.uk/news/uk-england-london-60158241?at_medium=RSS&at_campaign=KARANGA
World,2022-01-27 13:19:00,Jordanian army says it killed 27 drug smugglers from Syria,The army says the smugglers tried to cross into the kingdom under the cover of heavy snow., ,https://www.bbc.co.uk/news/world-middle-east-60147224?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-27 13:20:00,Lampard in contention for Everton job after protests against Pereira appointment,Frank Lampard remains in contention for the Everton job as owner Farhad Moshiri holds off appointing the previously favoured Vitor Pereira., ,https://www.bbc.co.uk/sport/football/60158264?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-27 13:41:00,Boris Johnson on Afghan animal evacuation claims,"The prime minister says he was ""very proud"" of the Afghan evacuation operation.", ,https://www.bbc.co.uk/news/uk-politics-60158914?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-27 13:48:00,Percy Shakespeare: Blue plaque unveiled to remember artist,"Percy Shakespeare rose to prominence in the 1920s and 30s, but died during World War Two.", ,https://www.bbc.co.uk/news/uk-england-birmingham-60148430?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-27 14:05:00,"Newcastle's Carlos bid is good but untimely, say Sevilla","Newcastle's offer for defender Diego Carlos is ""good and respectable"" but it's not the right time, says Sevilla's director of football.", ,https://www.bbc.co.uk/sport/football/60156955?at_medium=RSS&at_campaign=KARANGA
World,2022-01-27 14:09:00,"Storm Ana kills dozens in Malawi, Madagascar and Mozambique","Some 100,000 people have lost their homes in Madagascar, while parts of Malawi are disaster zones.", ,https://www.bbc.co.uk/news/world-africa-60157537?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-27 14:17:00,Musk: Robots to be bigger business than Tesla cars,"In an earnings call, Elon Musk talks up his plans to build humanoid robots - but what's involved?", ,https://www.bbc.co.uk/news/technology-60154782?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-27 14:37:00,Rikki Neave: Mum 'told the truth' when she denied murder of son,"The mother of Rikki Neave, six, tells a court she told ""the whole truth"" when she denied his murder.", ,https://www.bbc.co.uk/news/uk-england-cambridgeshire-60156700?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-27 14:45:00,Exeter rugby to drop Native American branding,Exeter Chiefs are to end their Native American-themed branding this summer after criticism over the use of the imagery., ,https://www.bbc.co.uk/sport/rugby-union/60155782?at_medium=RSS&at_campaign=KARANGA
